date,price
06/29/2015 15:59:00,95.95
06/29/2015 15:58:00,95.9
06/29/2015 15:57:00,95.99
06/29/2015 15:56:00,96.07
06/29/2015 15:55:00,96.1
06/29/2015 15:54:00,96.11
06/29/2015 15:53:00,96.14
06/29/2015 15:52:00,96.14
06/29/2015 15:51:00,96.17
06/29/2015 15:50:00,96.14
06/29/2015 15:49:00,96.11
06/29/2015 15:48:00,96.07
06/29/2015 15:47:00,95.96
06/29/2015 15:46:00,96
06/29/2015 15:45:00,96
06/29/2015 15:44:00,96.013
06/29/2015 15:43:00,96.05
06/29/2015 15:42:00,96.0498
06/29/2015 15:41:00,96.06
06/29/2015 15:40:00,96.08
06/29/2015 15:39:00,96.12
06/29/2015 15:38:00,96.14
06/29/2015 15:37:00,96.16
06/29/2015 15:36:00,96.17
06/29/2015 15:35:00,96.1568
06/29/2015 15:34:00,96.2004
06/29/2015 15:33:00,96.14
06/29/2015 15:32:00,96.11
06/29/2015 15:31:00,96.1
06/29/2015 15:30:00,96.2
06/29/2015 15:29:00,96.18
06/29/2015 15:28:00,96.26
06/29/2015 15:27:00,96.25
06/29/2015 15:26:00,96.23
06/29/2015 15:25:00,96.22
06/29/2015 15:24:00,96.29
06/29/2015 15:23:00,96.25
06/29/2015 15:22:00,96.19
06/29/2015 15:21:00,96.23
06/29/2015 15:20:00,96.26
06/29/2015 15:19:00,96.25
06/29/2015 15:18:00,96.23
06/29/2015 15:17:00,96.21
06/29/2015 15:16:00,96.1211
06/29/2015 15:15:00,96.12
06/29/2015 15:14:00,96.17
06/29/2015 15:13:00,96.18
06/29/2015 15:12:00,96.19
06/29/2015 15:11:00,96.26
06/29/2015 15:10:00,96.17
06/29/2015 15:09:00,96.18
06/29/2015 15:08:00,96.16
06/29/2015 15:07:00,96.22
06/29/2015 15:06:00,96.16
06/29/2015 15:05:00,96.16
06/29/2015 15:04:00,96.14
06/29/2015 15:03:00,96.14
06/29/2015 15:02:00,96.17
06/29/2015 15:01:00,96.18
06/29/2015 15:00:00,96.23
06/29/2015 14:59:00,96.18
06/29/2015 14:58:00,96.23
06/29/2015 14:57:00,96.22
06/29/2015 14:56:00,96.26
06/29/2015 14:55:00,96.23
06/29/2015 14:54:00,96.24
06/29/2015 14:53:00,96.26
06/29/2015 14:52:00,96.26
06/29/2015 14:51:00,96.32
06/29/2015 14:50:00,96.35
06/29/2015 14:49:00,96.33
06/29/2015 14:48:00,96.32
