date,price
02/28/2003,841.15
01/31/2003,855.7
12/31/2002,879.82
11/29/2002,936.31
10/31/2002,885.76
09/30/2002,815.28
08/30/2002,916.07
07/31/2002,911.62
06/28/2002,989.81
05/31/2002,1067.14
04/30/2002,1076.92
03/29/2002,1147.39
02/28/2002,1106.73
01/31/2002,1130.2
12/31/2001,1148.08
11/30/2001,1139.45
10/31/2001,1059.78
09/28/2001,1040.94
08/31/2001,1133.58
07/31/2001,1211.23
06/29/2001,1224.42
05/31/2001,1255.82
04/30/2001,1249.46
03/30/2001,1160.33
02/28/2001,1239.94
01/31/2001,1366.01
12/29/2000,1320.28
11/30/2000,1314.95
10/31/2000,1429.4
09/29/2000,1436.51
08/31/2000,1517.68
07/31/2000,1430.83
06/30/2000,1454.6
05/31/2000,1420.6
04/28/2000,1452.43
03/31/2000,1498.58
02/29/2000,1366.42
01/31/2000,1394.46
12/31/1999,1469.25
11/30/1999,1388.91
10/29/1999,1362.93
09/30/1999,1282.71
08/31/1999,1320.41
07/30/1999,1328.72
06/30/1999,1372.71
05/31/1999,1301.84
04/30/1999,1335.18
03/31/1999,1286.37
02/26/1999,1238.33
01/29/1999,1279.64
12/31/1998,1229.23
11/30/1998,1163.63
10/30/1998,1098.67
09/30/1998,1017.01
08/31/1998,957.28
07/31/1998,1120.67
06/30/1998,1133.84
05/29/1998,1090.82
04/30/1998,1111.75
03/31/1998,1101.75
02/27/1998,1049.34
01/30/1998,980.28
12/31/1997,970.43
11/28/1997,955.4
10/31/1997,914.62
09/30/1997,947.28
08/29/1997,899.47
07/31/1997,954.29
06/30/1997,885.14
05/30/1997,848.28
04/30/1997,801.34
03/31/1997,757.12
02/28/1997,790.82
01/31/1997,786.16
12/31/1996,740.74
11/29/1996,757.02
10/31/1996,705.27
09/30/1996,687.31
08/30/1996,651.99
07/31/1996,639.95
06/28/1996,670.63
05/31/1996,669.12
04/30/1996,654.17
03/29/1996,645.5
02/29/1996,640.43
01/31/1996,636.02
12/29/1995,615.93
11/30/1995,605.37
10/31/1995,581.5
09/29/1995,584.41
08/31/1995,561.88
07/31/1995,562.06
06/30/1995,544.75
05/31/1995,533.4
04/28/1995,514.71
03/31/1995,500.71
02/28/1995,487.39
01/31/1995,470.42
12/30/1994,459.27
11/30/1994,453.69
10/31/1994,472.35
09/30/1994,462.69
08/31/1994,475.49
07/29/1994,458.26
06/30/1994,444.27
05/31/1994,456.5
04/29/1994,450.91
03/31/1994,445.77
02/28/1994,467.14
01/31/1994,481.61
12/31/1993,466.45
11/30/1993,461.79
10/29/1993,467.83
09/30/1993,458.93
08/31/1993,463.56
07/30/1993,448.13
06/30/1993,450.53
05/31/1993,450.19
04/30/1993,440.19
03/31/1993,451.67
02/26/1993,443.38
01/29/1993,438.78
12/31/1992,435.71
11/30/1992,431.35
10/30/1992,418.68
09/30/1992,417.8
08/31/1992,414.03
07/31/1992,424.21
06/30/1992,408.14
05/29/1992,415.35
04/30/1992,414.95
03/31/1992,403.69
02/28/1992,412.7
01/31/1992,408.79
12/31/1991,417.09
11/29/1991,375.22
10/31/1991,392.46
09/30/1991,387.86
08/30/1991,395.43
07/31/1991,387.81
06/28/1991,371.16
05/31/1991,389.83
04/30/1991,375.35
03/29/1991,375.22
02/28/1991,367.07
01/31/1991,343.93
12/31/1990,330.22
11/30/1990,322.22
10/31/1990,304
