date,price
10/16/2009,184.37
10/09/2009,189.3
10/02/2009,179.61
09/25/2009,179.5
09/18/2009,183.18
09/11/2009,174.7
09/04/2009,162.97
08/28/2009,164.42
08/21/2009,163.51
08/14/2009,162.73
08/07/2009,163.65
07/31/2009,163.3
07/24/2009,164.72
07/17/2009,156.84
07/10/2009,141.87
07/03/2009,143.49
06/26/2009,146.74
06/19/2009,143.13
06/12/2009,145.64
06/05/2009,149.01
05/29/2009,144.57
05/22/2009,136.35
05/15/2009,134.4
05/08/2009,139.59
05/01/2009,127.08
04/24/2009,121.3
04/17/2009,120.6
04/10/2009,124.33
04/03/2009,119.4
03/27/2009,108.08
03/20/2009,97.32
03/13/2009,98.8
03/06/2009,75.65
02/27/2009,91.08
02/20/2009,84.59
02/13/2009,96.45
02/06/2009,96.57
01/30/2009,80.73
01/23/2009,74.91
01/16/2009,73.05
01/09/2009,83.92
01/02/2009,86.76
12/26/2008,75.97
12/19/2008,80.73
12/12/2008,67.74
12/05/2008,70.72
11/28/2008,78.99
11/21/2008,53.31
11/14/2008,66.73
11/07/2008,77.78
10/31/2008,92.5
10/24/2008,100.4
10/17/2008,114.3
10/10/2008,88.8
10/03/2008,128
09/26/2008,137.99
09/19/2008,129.8
09/12/2008,154.21
09/05/2008,163.24
08/29/2008,163.97
08/22/2008,159.81
08/15/2008,163.18
08/08/2008,175.95
08/01/2008,182
07/25/2008,178.66
07/18/2008,182.84
07/11/2008,162.48
07/04/2008,178.89
06/27/2008,174.56
06/20/2008,183.77
06/13/2008,178.29
06/06/2008,169.44
05/30/2008,176.41
05/23/2008,172.64
05/16/2008,187.14
05/09/2008,188.09
05/02/2008,200.27
04/25/2008,192
04/18/2008,179.93
04/11/2008,167.3
04/04/2008,175.4
03/28/2008,164.45
03/21/2008,179.63
03/14/2008,156.86
03/07/2008,160.07
02/29/2008,169.63
02/22/2008,177.71
02/15/2008,178.41
02/08/2008,187.07
02/01/2008,207.78
01/25/2008,191.37
01/18/2008,187.21
01/11/2008,198.74
01/04/2008,199.93
12/28/2007,211.94
12/21/2007,209.6
12/14/2007,210.67
12/07/2007,217.89
11/30/2007,226.64
11/23/2007,216.48
11/16/2007,225.25
11/09/2007,211.33
11/02/2007,229.6
10/26/2007,235.92
10/19/2007,217.69
10/12/2007,233.56
10/05/2007,228.5
09/28/2007,216.74
09/21/2007,209.98
09/14/2007,190.59
09/07/2007,178.98
08/31/2007,176.01
08/24/2007,179.73
08/17/2007,175
08/10/2007,180.5
08/03/2007,179.68
07/27/2007,192.65
07/20/2007,205.94
07/13/2007,222.18
07/06/2007,223.64
06/29/2007,216.75
06/22/2007,222.4
06/15/2007,226.19
06/08/2007,225.06
06/01/2007,230.71
05/25/2007,225.53
05/18/2007,230.34
05/11/2007,227.5
05/04/2007,227.34
04/27/2007,224.28
04/20/2007,220
04/13/2007,206.5
04/06/2007,207.93
03/30/2007,206.63
03/23/2007,211.89
03/16/2007,199
03/09/2007,201.7
03/02/2007,195.67
02/23/2007,216.5
02/16/2007,216.92
02/09/2007,213.28
02/02/2007,213.43
01/26/2007,213.5
01/19/2007,210.29
01/12/2007,213.99
01/05/2007,199.05
12/29/2006,199.35
12/22/2006,198.09
12/15/2006,199.84
12/08/2006,205.1
12/01/2006,194.5
11/24/2006,201.6
11/17/2006,195.04
11/10/2006,187.06
11/03/2006,187.13
10/27/2006,188.67
10/20/2006,180.4
10/13/2006,183.85
10/06/2006,175.65
09/29/2006,169.17
09/22/2006,167.52
09/15/2006,162.71
09/08/2006,149.8
09/01/2006,149.14
08/25/2006,150.07
08/18/2006,154.68
08/11/2006,151.11
08/04/2006,152.99
07/28/2006,151.72
07/21/2006,142.04
07/14/2006,140.1
07/07/2006,148.51
06/30/2006,150.43
06/23/2006,147.92
06/16/2006,144
06/09/2006,149.89
06/02/2006,154.09
05/26/2006,152.94
05/19/2006,149.41
