date,price
08/14/2014,1.944
08/13/2014,1.983
08/12/2014,1.983
08/11/2014,1.947
08/08/2014,1.937
08/07/2014,1.95
08/06/2014,2.026
08/05/2014,1.924
08/04/2014,1.954
08/01/2014,1.864
07/31/2014,1.92
07/30/2014,1.848
07/29/2014,1.924
07/28/2014,1.871
07/25/2014,1.735
07/24/2014,1.715
07/23/2014,1.689
07/22/2014,1.656
07/21/2014,1.646
07/18/2014,1.593
07/17/2014,1.616
07/16/2014,1.616
07/15/2014,1.652
07/14/2014,1.652
07/11/2014,1.649
07/10/2014,1.646
07/09/2014,1.622
07/08/2014,1.606
07/07/2014,1.619
07/04/2014,1.596
07/03/2014,1.56
07/02/2014,1.513
06/30/2014,1.457
06/27/2014,1.44
06/26/2014,1.45
06/25/2014,1.44
06/24/2014,1.457
06/23/2014,1.424
06/20/2014,1.434
06/19/2014,1.43
06/18/2014,1.464
06/17/2014,1.45
06/16/2014,1.464
06/13/2014,1.444
06/12/2014,1.434
06/11/2014,1.424
06/10/2014,1.434
06/09/2014,1.444
06/06/2014,1.414
06/05/2014,1.368
06/04/2014,1.354
06/03/2014,1.368
05/30/2014,1.377
05/29/2014,1.351
05/28/2014,1.351
05/27/2014,1.344
05/26/2014,1.341
05/23/2014,1.324
05/22/2014,1.301
05/21/2014,1.291
05/20/2014,1.295
05/19/2014,1.311
05/16/2014,1.324
05/15/2014,1.338
05/14/2014,1.344
05/13/2014,1.331
05/12/2014,1.324
05/09/2014,1.281
05/08/2014,1.281
05/07/2014,1.315
05/05/2014,1.324
05/02/2014,1.338
04/30/2014,1.321
04/29/2014,1.315
04/28/2014,1.324
04/25/2014,1.401
04/24/2014,1.417
04/23/2014,1.424
04/22/2014,1.397
04/17/2014,1.387
04/16/2014,1.384
04/15/2014,1.421
04/14/2014,1.543
04/11/2014,1.543
04/10/2014,1.642
04/09/2014,1.444
04/08/2014,1.47
04/07/2014,1.457
04/04/2014,1.424
04/03/2014,1.497
04/02/2014,1.533
04/01/2014,1.377
03/31/2014,1.377
03/28/2014,1.374
03/27/2014,1.384
03/26/2014,1.397
03/25/2014,1.348
03/24/2014,1.404
03/21/2014,1.361
03/20/2014,1.361
03/19/2014,1.361
03/18/2014,1.364
03/17/2014,1.368
03/14/2014,1.377
03/13/2014,1.52
03/12/2014,1.5
03/11/2014,1.53
03/10/2014,1.487
03/07/2014,1.52
03/06/2014,1.315
03/05/2014,1.334
03/04/2014,1.321
03/03/2014,1.315
02/28/2014,1.328
02/27/2014,1.328
02/26/2014,1.311
02/25/2014,1.308
02/24/2014,1.315
02/21/2014,1.341
02/20/2014,1.338
02/19/2014,1.351
02/18/2014,1.338
02/17/2014,1.328
02/14/2014,1.298
02/13/2014,1.275
02/12/2014,1.308
02/11/2014,1.308
02/10/2014,1.281
02/07/2014,1.318
02/06/2014,1.321
02/05/2014,1.315
02/04/2014,1.324
01/30/2014,1.344
01/29/2014,1.354
01/28/2014,1.348
01/27/2014,1.358
01/24/2014,1.374
01/23/2014,1.424
01/22/2014,1.411
01/21/2014,1.381
01/20/2014,1.315
01/17/2014,1.295
01/16/2014,1.311
01/15/2014,1.321
01/14/2014,1.301
01/13/2014,1.315
01/10/2014,1.265
01/09/2014,1.232
01/08/2014,1.262
01/07/2014,1.235
01/06/2014,1.225
01/03/2014,1.275
01/02/2014,1.311
12/31/2013,1.305
12/30/2013,1.321
12/27/2013,1.315
12/24/2013,1.281
12/23/2013,1.242
12/20/2013,1.242
12/19/2013,1.262
12/18/2013,1.288
12/17/2013,1.278
12/16/2013,1.252
12/13/2013,1.275
12/12/2013,1.255
12/11/2013,1.265
12/10/2013,1.311
12/09/2013,1.321
12/06/2013,1.321
12/05/2013,1.308
12/04/2013,1.318
12/03/2013,1.311
12/02/2013,1.275
11/29/2013,1.222
11/28/2013,1.225
11/27/2013,1.235
11/26/2013,1.215
11/25/2013,1.228
11/22/2013,1.255
11/21/2013,1.268
11/20/2013,1.215
11/19/2013,1.209
11/18/2013,1.225
11/15/2013,1.119
11/14/2013,1.053
11/13/2013,1.05
11/12/2013,1.066
11/11/2013,1.073
